,order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,avg_shoe_price,business_type
4089,4090,35,978,164,1,debit,2017-03-20 20:16:35.636,164.0,general
2147,2148,71,785,164,1,credit_card,2017-03-21 06:51:29.364,164.0,general
381,382,35,828,164,1,cash,2017-03-10 13:56:12.778,164.0,general
2344,2345,28,715,164,1,cash,2017-03-02 12:52:38.909,164.0,general
2047,2048,35,813,164,1,debit,2017-03-28 09:20:52.652,164.0,general
4860,4861,28,983,164,1,cash,2017-03-13 17:09:21.648,164.0,general
4067,4068,28,836,164,1,credit_card,2017-03-22 03:11:26.088,164.0,general
1072,1073,35,718,164,1,debit,2017-03-22 23:43:31.675,164.0,general
17,18,28,752,164,1,credit_card,2017-03-21 12:09:06.960,164.0,general
3855,3856,28,975,164,1,cash,2017-03-10 06:00:25.136,164.0,general
2056,2057,35,706,164,1,credit_card,2017-03-01 08:34:44.685,164.0,general
3174,3175,71,874,164,1,credit_card,2017-03-27 20:42:44.881,164.0,general
696,697,71,815,164,1,credit_card,2017-03-12 11:13:44.714,164.0,general
1580,1581,71,968,164,1,debit,2017-03-08 01:15:03.017,164.0,general
3199,3200,28,776,164,1,debit,2017-03-29 19:49:44.061,164.0,general
504,505,35,989,164,1,debit,2017-03-20 21:04:01.343,164.0,general
4292,4293,35,735,164,1,debit,2017-03-12 06:33:43.211,164.0,general
148,149,71,985,164,1,credit_card,2017-03-04 17:21:02.910,164.0,general
3239,3240,71,962,164,1,debit,2017-03-12 06:33:22.721,164.0,general
369,370,28,901,164,1,credit_card,2017-03-25 04:37:42.464,164.0,general
4279,4280,35,775,164,1,credit_card,2017-03-20 09:33:35.890,164.0,general
1163,1164,71,829,164,1,cash,2017-03-01 14:49:33.190,164.0,general
3442,3443,71,949,164,1,debit,2017-03-19 06:49:09.304,164.0,general
757,758,71,949,164,1,debit,2017-03-05 22:17:06.162,164.0,general
1242,1243,71,938,164,1,debit,2017-03-30 04:50:45.064,164.0,general
4149,4150,35,962,164,1,debit,2017-03-01 14:08:02.442,164.0,general
1975,1976,71,814,164,1,debit,2017-03-29 15:48:46.233,164.0,general
1829,1830,35,714,164,1,debit,2017-03-07 04:44:20.395,164.0,general
4317,4318,71,996,164,1,debit,2017-03-19 16:31:42.554,164.0,general
3398,3399,35,712,164,1,debit,2017-03-18 10:26:11.081,164.0,general
3132,3133,71,940,164,1,credit_card,2017-03-04 02:44:20.372,164.0,general
4804,4805,28,711,164,1,credit_card,2017-03-24 08:53:18.412,164.0,general
814,815,71,858,164,1,credit_card,2017-03-21 19:05:25.571,164.0,general
4945,4946,35,765,164,1,credit_card,2017-03-01 11:17:04.466,164.0,general
3282,3283,28,787,164,1,credit_card,2017-03-18 16:10:16.784,164.0,general
1817,1818,35,852,164,1,cash,2017-03-05 19:45:07.724,164.0,general
2175,2176,71,840,164,1,cash,2017-03-30 17:04:04.604,164.0,general
1731,1732,73,945,165,1,debit,2017-03-21 10:50:49.651,165.0,general
1968,1969,73,954,165,1,debit,2017-03-09 23:27:19.772,165.0,general
1139,1140,73,703,165,1,debit,2017-03-18 07:55:36.351,165.0,general
141,142,73,935,165,1,cash,2017-03-26 14:23:27.743,165.0,general
3774,3775,73,785,165,1,credit_card,2017-03-07 19:16:29.875,165.0,general
3777,3778,73,855,165,1,credit_card,2017-03-02 07:49:37.700,165.0,general
1301,1302,73,873,165,1,debit,2017-03-08 17:51:19.048,165.0,general
3198,3199,73,711,165,1,cash,2017-03-01 13:45:23.183,165.0,general
1866,1867,73,853,165,1,cash,2017-03-07 18:11:30.724,165.0,general
4062,4063,73,881,165,1,debit,2017-03-09 15:34:11.899,165.0,general
112,113,73,885,165,1,debit,2017-03-06 00:59:38.940,165.0,general
2172,2173,73,923,165,1,debit,2017-03-16 12:14:45.386,165.0,general
3012,3013,73,877,165,1,cash,2017-03-11 09:19:55.891,165.0,general
4329,4330,73,834,165,1,cash,2017-03-17 01:16:32.847,165.0,general
3195,3196,73,945,165,1,debit,2017-03-24 16:22:15.906,165.0,general
2167,2168,73,847,165,1,debit,2017-03-26 21:37:56.226,165.0,general
2872,2873,46,971,166,1,cash,2017-03-21 07:22:02.260,166.0,general
1036,1037,46,729,166,1,debit,2017-03-27 05:58:38.028,166.0,general
1940,1941,46,916,166,1,debit,2017-03-26 19:16:48.436,166.0,general
2699,2700,46,700,166,1,debit,2017-03-18 12:38:55.809,166.0,general
2477,2478,46,805,166,1,cash,2017-03-16 00:20:45.113,166.0,general
4071,4072,46,789,166,1,cash,2017-03-02 08:34:42.222,166.0,general
2102,2103,46,956,166,1,cash,2017-03-06 14:36:33.213,166.0,general
2934,2935,46,874,166,1,cash,2017-03-01 18:34:14.031,166.0,general
1766,1767,46,852,166,1,debit,2017-03-14 17:30:09.578,166.0,general
4757,4758,46,984,166,1,cash,2017-03-12 11:55:51.207,166.0,general
2083,2084,46,979,166,1,credit_card,2017-03-20 07:50:33.136,166.0,general
394,395,46,804,166,1,credit_card,2017-03-28 17:53:04.631,166.0,general
4147,4148,46,940,166,1,credit_card,2017-03-07 12:18:45.612,166.0,general
2431,2432,46,999,166,1,cash,2017-03-26 19:38:41.784,166.0,general
1147,1148,46,712,166,1,credit_card,2017-03-28 23:57:53.812,166.0,general
1981,1982,46,997,166,1,credit_card,2017-03-02 04:00:36.703,166.0,general
3152,3153,46,727,166,1,cash,2017-03-01 03:24:42.498,166.0,general
4184,4185,95,869,168,1,credit_card,2017-03-21 01:17:52.133,168.0,general
3374,3375,95,995,168,1,credit_card,2017-03-04 08:47:57.160,168.0,general
1720,1721,95,834,168,1,debit,2017-03-30 08:49:20.044,168.0,general
721,722,95,958,168,1,credit_card,2017-03-10 09:42:00.320,168.0,general
764,765,95,703,168,1,credit_card,2017-03-07 05:45:25.897,168.0,general
2457,2458,95,700,168,1,credit_card,2017-03-30 23:55:35.408,168.0,general
2603,2604,95,901,168,1,cash,2017-03-19 22:00:44.111,168.0,general
1815,1816,95,718,168,1,debit,2017-03-03 21:48:05.067,168.0,general
2107,2108,95,937,168,1,cash,2017-03-02 21:54:43.998,168.0,general
2677,2678,95,854,168,1,cash,2017-03-28 15:42:37.273,168.0,general
1255,1256,95,972,168,1,cash,2017-03-04 01:25:34.551,168.0,general
2911,2912,95,903,168,1,credit_card,2017-03-25 03:11:52.400,168.0,general
4314,4315,95,959,168,1,cash,2017-03-17 19:07:19.472,168.0,general
4048,4049,95,895,168,1,cash,2017-03-27 01:14:15.645,168.0,general
509,510,27,842,169,1,cash,2017-03-22 06:42:26.851,169.0,general
4014,4015,27,829,169,1,credit_card,2017-03-08 09:54:10.744,169.0,general
2235,2236,27,935,169,1,credit_card,2017-03-19 17:53:26.195,169.0,general
2266,2267,27,756,169,1,credit_card,2017-03-05 04:42:32.776,169.0,general
4016,4017,27,996,169,1,credit_card,2017-03-07 11:45:26.306,169.0,general
471,472,27,774,169,1,credit_card,2017-03-23 19:54:51.036,169.0,general
3250,3251,27,819,169,1,cash,2017-03-13 23:22:33.755,169.0,general
1954,1955,27,940,169,1,cash,2017-03-06 16:23:54.620,169.0,general
3160,3161,27,884,169,1,credit_card,2017-03-06 15:35:09.182,169.0,general
1461,1462,27,876,169,1,credit_card,2017-03-16 21:38:01.855,169.0,general
1572,1573,27,800,169,1,credit_card,2017-03-05 01:09:26.973,169.0,general
2322,2323,27,765,169,1,debit,2017-03-22 18:41:25.015,169.0,general
3988,3989,27,714,169,1,credit_card,2017-03-30 19:00:13.534,169.0,general
937,938,27,785,169,1,credit_card,2017-03-10 00:46:23.964,169.0,general
2792,2793,27,742,169,1,credit_card,2017-03-28 02:08:12.900,169.0,general
2197,2198,27,895,169,1,debit,2017-03-04 02:36:46.410,169.0,general
1765,1766,27,797,169,1,cash,2017-03-10 22:01:31.352,169.0,general
1756,1757,27,808,169,1,cash,2017-03-13 02:38:33.643,169.0,general
275,276,55,989,171,1,credit_card,2017-03-25 15:16:11.077,171.0,general
1725,1726,55,975,171,1,credit_card,2017-03-28 17:06:04.501,171.0,general
3894,3895,55,911,171,1,cash,2017-03-19 00:13:03.512,171.0,general
408,409,55,991,171,1,credit_card,2017-03-09 12:51:01.589,171.0,general
3370,3371,55,773,171,1,cash,2017-03-08 23:34:21.187,171.0,general
1187,1188,55,843,171,1,credit_card,2017-03-28 15:04:38.283,171.0,general
832,833,55,780,171,1,debit,2017-03-05 12:54:03.520,171.0,general
4710,4711,55,919,171,1,credit_card,2017-03-30 04:52:08.380,171.0,general
1726,1727,55,860,171,1,cash,2017-03-04 14:37:16.033,171.0,general
1704,1705,55,760,171,1,debit,2017-03-22 05:14:54.429,171.0,general
4330,4331,55,722,171,1,debit,2017-03-25 20:57:55.370,171.0,general
531,532,55,959,171,1,credit_card,2017-03-17 10:38:03.398,171.0,general
475,476,55,738,171,1,debit,2017-03-11 15:41:04.842,171.0,general
3126,3127,55,926,171,1,cash,2017-03-17 16:33:41.361,171.0,general
3977,3978,55,766,171,1,debit,2017-03-10 09:53:59.960,171.0,general
3013,3014,55,708,171,1,debit,2017-03-03 17:04:05.810,171.0,general
4677,4678,55,831,171,1,credit_card,2017-03-27 13:30:28.157,171.0,general
4376,4377,55,984,171,1,debit,2017-03-16 06:08:58.425,171.0,general
700,701,85,866,172,1,credit_card,2017-03-23 05:51:17.950,172.0,general
4525,4526,85,794,172,1,credit_card,2017-03-03 21:14:31.532,172.0,general
3489,3490,85,990,172,1,cash,2017-03-05 07:36:37.833,172.0,general
2274,2275,85,815,172,1,cash,2017-03-17 06:52:25.268,172.0,general
3767,3768,85,716,172,1,cash,2017-03-07 18:14:12.134,172.0,general
4548,4549,85,981,172,1,debit,2017-03-17 12:05:51.685,172.0,general
1656,1657,85,860,172,1,debit,2017-03-24 23:55:45.492,172.0,general
3842,3843,85,996,172,1,debit,2017-03-01 13:27:23.654,172.0,general
463,464,85,966,172,1,credit_card,2017-03-30 16:31:15.057,172.0,general
4402,4403,85,780,172,1,debit,2017-03-24 23:54:27.379,172.0,general
3559,3560,85,955,172,1,debit,2017-03-04 03:34:55.163,172.0,general
154,155,33,872,173,1,debit,2017-03-29 14:56:48.534,173.0,general
1535,1536,33,881,173,1,credit_card,2017-03-24 08:45:05.658,173.0,general
1277,1278,70,714,173,1,cash,2017-03-18 06:53:43.108,173.0,general
248,249,33,728,173,1,cash,2017-03-29 22:04:05.890,173.0,general
1578,1579,70,847,173,1,credit_card,2017-03-03 17:52:46.158,173.0,general
3964,3965,33,999,173,1,credit_card,2017-03-27 17:46:58.177,173.0,general
4488,4489,33,944,173,1,credit_card,2017-03-29 22:54:41.820,173.0,general
1460,1461,70,954,173,1,cash,2017-03-28 00:22:37.051,173.0,general
3560,3561,70,841,173,1,credit_card,2017-03-21 15:44:29.282,173.0,general
926,927,70,975,173,1,credit_card,2017-03-11 15:45:31.428,173.0,general
4120,4121,33,890,173,1,debit,2017-03-19 10:00:02.651,173.0,general
3120,3121,70,731,173,1,cash,2017-03-21 17:34:36.259,173.0,general
610,611,70,944,173,1,credit_card,2017-03-14 06:43:25.391,173.0,general
300,301,70,882,173,1,credit_card,2017-03-17 02:51:20.850,173.0,general
3917,3918,70,988,173,1,cash,2017-03-09 21:53:19.708,173.0,general
752,753,33,727,173,1,credit_card,2017-03-16 20:47:30.416,173.0,general
2244,2245,33,770,173,1,debit,2017-03-20 12:26:00.467,173.0,general
1585,1586,33,863,173,1,cash,2017-03-01 18:34:14.517,173.0,general
1839,1840,70,822,173,1,credit_card,2017-03-05 16:22:09.997,173.0,general
152,153,33,808,173,1,cash,2017-03-13 22:14:50.615,173.0,general
3408,3409,70,999,173,1,cash,2017-03-28 05:46:33.822,173.0,general
2885,2886,33,927,173,1,cash,2017-03-01 11:17:11.092,173.0,general
4011,4012,70,893,173,1,credit_card,2017-03-23 07:52:36.588,173.0,general
3417,3418,70,791,173,1,cash,2017-03-16 17:36:55.086,173.0,general
1257,1258,70,934,173,1,credit_card,2017-03-07 13:25:09.136,173.0,general
630,631,33,969,173,1,credit_card,2017-03-17 04:07:57.756,173.0,general
1961,1962,70,866,173,1,credit_card,2017-03-17 23:15:17.242,173.0,general
3940,3941,70,832,173,1,cash,2017-03-03 23:22:19.032,173.0,general
4222,4223,70,886,173,1,credit_card,2017-03-15 19:10:06.064,173.0,general
3670,3671,70,970,173,1,credit_card,2017-03-13 04:49:54.664,173.0,general
270,271,33,926,173,1,debit,2017-03-17 09:08:56.953,173.0,general
658,659,70,904,173,1,debit,2017-03-12 08:17:28.191,173.0,general
3116,3117,70,773,173,1,debit,2017-03-21 12:52:35.426,173.0,general
4576,4577,33,986,173,1,cash,2017-03-20 03:16:57.427,173.0,general
4176,4177,70,989,173,1,debit,2017-03-12 10:27:02.591,173.0,general
1590,1591,17,954,176,1,cash,2017-03-04 17:26:20.834,176.0,general
188,189,17,734,176,1,cash,2017-03-11 10:36:23.217,176.0,general
4106,4107,26,878,176,1,debit,2017-03-20 04:32:18.077,176.0,general
3936,3937,88,771,176,1,debit,2017-03-21 07:36:02.611,176.0,general
3467,3468,17,831,176,1,credit_card,2017-03-07 16:30:50.171,176.0,general
4155,4156,17,984,176,1,cash,2017-03-07 14:54:18.835,176.0,general
3699,3700,88,860,176,1,debit,2017-03-29 21:39:25.954,176.0,general
3893,3894,26,704,176,1,credit_card,2017-03-13 21:13:30.959,176.0,general
1513,1514,26,918,176,1,cash,2017-03-17 16:13:50.335,176.0,general
183,184,26,920,176,1,cash,2017-03-08 00:38:26.176,176.0,general
4599,4600,88,808,176,1,debit,2017-03-09 19:32:40.771,176.0,general
4181,4182,26,911,176,1,cash,2017-03-05 19:52:15.536,176.0,general
2008,2009,26,961,176,1,cash,2017-03-01 15:21:20.649,176.0,general
2177,2178,17,896,176,1,credit_card,2017-03-23 16:06:29.326,176.0,general
261,262,17,775,176,1,credit_card,2017-03-24 14:06:05.745,176.0,general
4151,4152,26,824,176,1,cash,2017-03-10 22:00:49.108,176.0,general
3147,3148,17,912,176,1,credit_card,2017-03-22 22:49:50.124,176.0,general
3723,3724,88,979,176,1,credit_card,2017-03-29 13:48:17.236,176.0,general
4558,4559,26,738,176,1,credit_card,2017-03-06 17:29:23.992,176.0,general
2290,2291,26,780,176,1,debit,2017-03-27 23:27:35.987,176.0,general
768,769,17,820,176,1,cash,2017-03-07 01:23:09.012,176.0,general
1196,1197,88,837,176,1,debit,2017-03-22 03:54:51.432,176.0,general
3354,3355,88,760,176,1,credit_card,2017-03-02 21:57:49.588,176.0,general
2087,2088,88,979,176,1,cash,2017-03-20 22:59:11.975,176.0,general
4690,4691,17,895,176,1,credit_card,2017-03-23 05:02:50.390,176.0,general
207,208,88,999,176,1,debit,2017-03-08 11:30:00.960,176.0,general
3594,3595,26,967,176,1,debit,2017-03-28 16:39:15.391,176.0,general
1491,1492,17,734,176,1,cash,2017-03-28 15:24:42.281,176.0,general
897,898,88,709,176,1,cash,2017-03-25 08:24:22.234,176.0,general
578,579,17,827,176,1,credit_card,2017-03-27 06:11:58.640,176.0,general
3530,3531,17,751,176,1,credit_card,2017-03-14 16:09:53.972,176.0,general
247,248,26,854,176,1,debit,2017-03-21 19:08:06.932,176.0,general
2952,2953,26,923,176,1,debit,2017-03-29 07:59:55.020,176.0,general
4557,4558,17,864,176,1,debit,2017-03-22 18:55:46.477,176.0,general
3579,3580,88,987,176,1,credit_card,2017-03-11 17:28:09.024,176.0,general
240,241,88,876,176,1,credit_card,2017-03-08 18:10:26.621,176.0,general
1627,1628,88,946,176,1,credit_card,2017-03-08 05:56:05.894,176.0,general
1676,1677,88,779,176,1,credit_card,2017-03-21 18:58:30.081,176.0,general
3838,3839,17,748,176,1,cash,2017-03-11 20:16:53.176,176.0,general
1095,1096,17,858,176,1,credit_card,2017-03-23 02:09:41.406,176.0,general
486,487,26,778,176,1,cash,2017-03-21 12:42:39.603,176.0,general
708,709,26,829,176,1,debit,2017-03-07 16:42:38.992,176.0,general
2762,2763,26,841,176,1,debit,2017-03-06 10:45:10.534,176.0,general
1714,1715,26,933,176,1,credit_card,2017-03-10 04:15:54.838,176.0,general
3161,3162,17,974,176,1,credit_card,2017-03-26 23:36:58.219,176.0,general
2095,2096,26,983,176,1,debit,2017-03-26 00:02:04.468,176.0,general
1066,1067,17,738,176,1,credit_card,2017-03-09 02:07:17.836,176.0,general
2411,2412,17,713,176,1,credit_card,2017-03-26 00:48:25.755,176.0,general
4754,4755,88,855,176,1,credit_card,2017-03-13 05:55:39.590,176.0,general
4560,4561,88,706,176,1,debit,2017-03-26 09:56:22.952,176.0,general
2672,2673,17,847,176,1,debit,2017-03-02 17:09:05.110,176.0,general
16,17,17,731,176,1,cash,2017-03-21 04:23:37.641,176.0,general
595,596,88,817,176,1,debit,2017-03-16 05:59:09.791,176.0,general
1690,1691,26,974,176,1,credit_card,2017-03-18 13:23:47.513,176.0,general
1162,1163,17,974,176,1,debit,2017-03-22 22:16:49.218,176.0,general
1363,1364,88,942,176,1,credit_card,2017-03-18 13:52:00.327,176.0,general
3522,3523,17,794,176,1,debit,2017-03-15 10:47:08.411,176.0,general
2408,2409,17,825,176,1,cash,2017-03-15 13:33:54.993,176.0,general
3766,3767,88,815,176,1,credit_card,2017-03-14 14:40:33.093,176.0,general
208,209,88,771,176,1,cash,2017-03-10 05:17:13.163,176.0,general
4824,4825,26,864,176,1,credit_card,2017-03-10 09:56:02.065,176.0,general
1747,1748,26,872,176,1,credit_card,2017-03-14 00:17:33.430,176.0,general
4308,4309,82,936,177,1,credit_card,2017-03-20 02:14:46.012,177.0,general
702,703,60,958,177,1,credit_card,2017-03-30 20:46:29.264,177.0,general
3285,3286,60,822,177,1,cash,2017-03-08 02:46:09.246,177.0,general
4495,4496,60,801,177,1,debit,2017-03-07 20:20:00.078,177.0,general
1103,1104,81,842,177,1,debit,2017-03-17 23:04:12.346,177.0,general
503,504,60,764,177,1,debit,2017-03-25 15:10:27.171,177.0,general
2062,2063,82,771,177,1,credit_card,2017-03-02 00:04:37.272,177.0,general
2159,2160,60,764,177,1,debit,2017-03-06 06:31:20.801,177.0,general
1065,1066,60,931,177,1,cash,2017-03-05 22:10:53.893,177.0,general
2865,2866,60,816,177,1,credit_card,2017-03-13 01:12:03.371,177.0,general
2373,2374,60,724,177,1,cash,2017-03-22 06:33:22.803,177.0,general
540,541,82,967,177,1,credit_card,2017-03-10 18:42:58.918,177.0,general
4811,4812,81,725,177,1,credit_card,2017-03-06 20:01:24.515,177.0,general
3283,3284,81,888,177,1,credit_card,2017-03-04 10:28:20.238,177.0,general
4704,4705,82,848,177,1,cash,2017-03-25 10:52:50.252,177.0,general
2519,2520,60,839,177,1,credit_card,2017-03-06 14:54:12.950,177.0,general
1094,1095,82,731,177,1,credit_card,2017-03-21 03:36:40.942,177.0,general
726,727,81,883,177,1,cash,2017-03-07 15:30:36.562,177.0,general
25,26,82,848,177,1,cash,2017-03-25 21:35:11.939,177.0,general
4858,4859,81,704,177,1,debit,2017-03-09 18:26:59.893,177.0,general
1531,1532,82,909,177,1,debit,2017-03-25 20:38:49.024,177.0,general
799,800,82,983,177,1,cash,2017-03-04 09:38:58.424,177.0,general
2504,2505,81,735,177,1,cash,2017-03-06 22:08:07.704,177.0,general
718,719,60,727,177,1,credit_card,2017-03-01 11:08:20.423,177.0,general
984,985,82,998,177,1,debit,2017-03-04 23:58:12.764,177.0,general
4242,4243,60,829,177,1,debit,2017-03-26 19:28:07.132,177.0,general
2980,2981,82,955,177,1,credit_card,2017-03-07 14:19:52.902,177.0,general
1292,1293,81,727,177,1,cash,2017-03-16 07:46:21.624,177.0,general
2653,2654,60,905,177,1,cash,2017-03-18 21:18:30.779,177.0,general
1281,1282,82,871,177,1,cash,2017-03-26 23:37:08.367,177.0,general
4581,4582,60,852,177,1,cash,2017-03-04 17:06:26.330,177.0,general
871,872,60,819,177,1,credit_card,2017-03-14 12:24:30.850,177.0,general
3675,3676,82,805,177,1,debit,2017-03-13 05:22:58.818,177.0,general
3219,3220,82,789,177,1,credit_card,2017-03-04 02:21:46.158,177.0,general
4393,4394,82,985,177,1,credit_card,2017-03-25 14:32:45.102,177.0,general
2205,2206,60,987,177,1,debit,2017-03-23 02:27:02.935,177.0,general
2631,2632,82,710,177,1,cash,2017-03-18 03:13:41.083,177.0,general
3490,3491,81,879,177,1,debit,2017-03-16 14:15:37.376,177.0,general
4943,4944,81,922,177,1,credit_card,2017-03-14 17:47:24.910,177.0,general
4105,4106,81,904,177,1,debit,2017-03-20 11:26:28.612,177.0,general
1414,1415,60,923,177,1,credit_card,2017-03-11 03:40:16.254,177.0,general
4348,4349,81,800,177,1,cash,2017-03-22 01:08:30.521,177.0,general
2673,2674,82,824,177,1,credit_card,2017-03-18 11:40:36.130,177.0,general
3449,3450,81,929,177,1,credit_card,2017-03-18 03:24:00.773,177.0,general
2010,2011,60,772,177,1,debit,2017-03-19 00:04:18.775,177.0,general
1938,1939,82,932,177,1,credit_card,2017-03-01 10:18:26.554,177.0,general
4734,4735,59,993,178,1,debit,2017-03-19 17:09:37.214,178.0,general
4448,4449,90,856,178,1,cash,2017-03-01 15:28:03.694,178.0,general
29,30,59,790,178,1,credit_card,2017-03-04 22:49:27.539,178.0,general
4369,4370,90,905,178,1,credit_card,2017-03-29 21:09:53.228,178.0,general
2253,2254,59,936,178,1,cash,2017-03-17 01:31:40.332,178.0,general
436,437,59,976,178,1,debit,2017-03-27 05:28:29.707,178.0,general
487,488,59,937,178,1,credit_card,2017-03-04 18:15:57.073,178.0,general
4273,4274,59,781,178,1,credit_card,2017-03-30 13:10:36.005,178.0,general
3859,3860,90,821,178,1,credit_card,2017-03-10 21:23:35.334,178.0,general
1060,1061,59,804,178,1,debit,2017-03-17 17:26:41.704,178.0,general
3347,3348,90,759,178,1,credit_card,2017-03-16 12:54:49.869,178.0,general
518,519,59,827,178,1,credit_card,2017-03-05 12:30:09.709,178.0,general
972,973,90,752,178,1,cash,2017-03-30 22:04:13.389,178.0,general
402,403,59,753,178,1,credit_card,2017-03-13 04:30:21.825,178.0,general
2378,2379,59,950,178,1,credit_card,2017-03-20 12:16:09.040,178.0,general
1837,1838,90,764,178,1,cash,2017-03-19 10:37:28.137,178.0,general
1760,1761,59,786,178,1,cash,2017-03-10 05:59:41.340,178.0,general
619,620,90,849,178,1,debit,2017-03-28 08:00:12.758,178.0,general
4276,4277,90,802,178,1,credit_card,2017-03-22 21:39:15.061,178.0,general
